SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00164557-11	Eprosartan mesylate		urate transport Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	144143-96-4		4.2284120569	-5.3738226975	-39.8814372101	4	7		-18.09535092	-18.725545	0.2081377942	0.7228162678		AGTR1	CCCCC1=NC=C(\C=C(CC2=CC=CS2)\C(O)=O)[N]1CC3=CC=C(C=C3)C(O)=O	SIGMA	E2535	-2.72055966	-5.31520396	-0.6705409	-11.8018018	-4.35835351	-22	-18.725545									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00166124-03	Benzyl cinnamate	170465584		DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	103-41-3		26.6794764276	-4.5738226975	-28.5649589729	-3	7		-80.3641699239	-72.38680827	0.0006187242	0.9896722036			O=C(OCc1ccccc1)C=Cc2ccccc2	SIGMA	234214	4.66381656	-4.90317264	0	0.27027027	0	-6.1	-72.38680827									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00182049-02	Nitroscanate	225144331	ATP biosynthetic process Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02			15.0029721297	-4.8238226975	-38.8274888734	-2.2	7		-75.8283957503	-68.80939072	0.0004133395	0.9915852897			[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1	Oakwood	8991	0	3.50226617	-2.01162271	0	3.58353511	-26.2	-68.80939072									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00389552-01	CEFONICID SODIUM		Bacterial penicillin-binding protein Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	71420-79-6				-1.9213464724	4	7		0	-3.6333147					O[C@@H](C(=O)N[C@@H]1[C@H]2SC\C(=C(/N2C1=O)C([O-])=O)CSC3=NN=N[N]3C[S]([O-])(=O)=O)C4=CC=CC=C4	Microsource	01505474	0	-3.25504738	2.3245418	0	0	0	-3.6333147									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00179514-05	Ceforanide		Bacterial penicillin-binding protein Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	60925-61-3		37.6857621249	-4.4238226975	-4.9480578868	4	7		-20.3608161039	-17.38401342	0.0481853407	0.8945330774			NCC1=C(CC(=O)N[C@H]2[C@H]3SC\C(=C(/N3C2=O)C(O)=O)CSC4=NN=N[N]4CC(O)=O)C=CC=C1	Prestwick	Prestw-470	0	4.07911001	-3.26329906	-0.99099099	0	1.8	-17.38401342									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00167552-01	Piperocaine hydrochloride	144206100	Nicotinic acetylcholine receptor  Blocker	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	533-28-8	piperocaine; Piperocainio; Neothesin; 			-1.276896137	4	7	Piperocaine;2-methylpiperidinepropanol benzoate;piperocaine hydrochloride;Neothesin;Piperocainio;CIPLUS_667885;piperocaine;Piperocainum;LS-172947;Methycaine hydrochoride;LS-116051;piperocaine, (+-)-isomer;(+/-)-2-methyl-1-piperidinepropanol benzoate (ester);PIPEROCAINE;piperocainum;CIPLUS_699088;piperocaine monohydrochloride, (+-)-isomer;CIPLUS_154086;CIPLUS_660991;PIPEROCAINE HYDROCHLORIDE;1-Piperidinepropanol, 2-methyl-, benzoate (ester), hydrochloride;METHYCAINE HYDROCHORIDE;metycaine hydrochloride;	0	0					Cl.CC2CCCCN2CCCOC(=O)c1ccccc1	SigmaAldrich	S403253	0	0	0	-2.79279279	0.968523	0	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00185763-03	6?-Methylprednisolone 21-hemisuccinate			DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	2921-57-5		9.4662354543	-5.0238226975	-18.8315649477	4	7		-15.4217439959	-16.60145333	0.0754622168	0.8615133473			C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]\4(C)/C=C\C(=O)\C=C14	Cayman	11800	0	0	0	-6.93693694	0	-11.7	-16.60145333									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00166000-04	Iohexol	170464962		DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	66108-95-0				-1.7485305847	4	7		0	0					OCC(O)CNC(=O)c1c(I)c(N(CC(O)CO)C(C)=O)c(I)c(c1I)C(=O)NCC(O)CO	Prestwick	Prestw-512	3.18694131	-8.52904821	3.35270451	0.9009009	-6.39225182	4	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00346560-06	Telbivudine		DNA Polymerase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	3424-98-4				-2.2678136418	4	7		0	0				P	CC/1=C/N([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O	Enzo	AC3257	-0.23319083	1.68932839	2.10102816	0	1.0653753	-7.8	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00378604-01	ABT-333			DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	1132935-63-7		8.4367912292	-5.0738226975	-83.2364311279	-2.1	7		-104.001732807	-95.97540525	0.0000240991	0.9979893697			COC1=C(C=C(C=C1C2=CC3=CC=C(N[S+](C)([O-])=O)C=C3C=C2)N4\C=C/C(=O)NC4=O)C(C)(C)C	MedChem Express	HY-13998	-1.63233579	3.91429749	1.65400089	0	-11.13801453	-63.4	-95.97540525									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00379079-03	Cefoselis (sulfate)		Antibiotic	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	122841-12-7		1.0621290872	-5.9738226975	-3.3990532666	4	7		4.1351351399	-6.65176076	0.5242403098	0.4274462853			CO\N=C(/C(=O)N[C@H]1[C@H]2SC/C(=C(N2C1=O)/C(O)=O)CN3\C=C/C(=N)N3CCO)C4=CSC(=N4)N	MedChem Express	HY-B0186B	0	-3.17264112	0	-5.94594595	4.26150121	0	-6.65176076									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00263884-02	Zolmitriptan	170464875	5-HT1B Agonist	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	139264-17-8	ZOLMITRIPTAN;Zolmitriptan (Zomig)			0.1883879925	4	7		0	0			3351	HTR1B	CN(C)CCc2cnc1ccc(cc12)C[C@@H]3NC(=O)OC3	Microsource	01505281	0	-2.92542233	0	0	3.19612591	0	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00167423-01	Bevonium metilsulfate	144205980	Muscarinic acetylcholine receptor Antagonist	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	5205-82-3	BEVONIUM METILSULFATE; Acabel; Metilsulfato de bevonio; 	37.6857621249	-4.4238226975	-28.5876450256	4	7	Bevonii metilsulfas;Bevonium Methylsulfate;bevonii metilsulfas;bevonium;CIPLUS_213756;metilsulfate de bevonium;Metilsulfate de bevonium;LS-116671;Bevonium methylsulfate;Benzilsaeure-(N,N-dimethyl-2-hydroxymethyl-piperidinium)-ester-methylsulfat (German);piribenzil methyl sulfate;bevonium methyl sulfate;BEVONIUM METHYLSULFATE;2-(HYDROXYMETHYL)-1,1-DIMETHYLPIPERIDINIUM METHYLSULFATE, BENZILATE;BEVONIUM METILSULFATE;CG 201;2-(hydroxymethyl)-N,N-dimethylpiperidinium benzilate;Bevonium metilsulfate;Metilsulfato de bevonio;CIPLUS_3883657;CIPLUS_173844;Acabel;bevonium methylsulfate;bevonium sulfate (1:1);Piperidinium, 2-hydroxymethyl-1,1-dimethyl-, methanesulfonate, benzilate;	10.1331719159	2.40357742	0.4787164263	0.4070021277			[O-]S(=O)(=O)OC.OC(C(=O)OCC1CCCC[N+]1(C)C)(c2ccccc2)c3ccccc3	Apollo	OR3501T	-6.68480373	-4.40873506	-9.70049173	1.26126126	-10.94430993	-9.6	2.40357742									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00181788-01	Cefetamet pivoxil HCl	144206472		DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	111696-23-2	Cefetamet pivoxil hydrochloride; Ro 15-8075; Ro-15-8075; Cefyl; 	23.778108395	-4.6238226975	-33.3273002966	-3	7	cefetamet pivaloyloxymethyl ester;7-(2 (2-aminothiazol-4-yl)-2-(methoxyimino)acetamido)-3-desacetoxyceph-3-em-4-carboxylic acid pivaloyloxymethyl ester;Cefyl;CIPLUS_685427;CEFETAMET PIVOXIL HYDROCHLORIDE;cefetamet pivoxil;CIPLUS_691806;Cefetamet pivoxil hydrochloride;Cefetamet Pivoxil Hydrochloride;Ro 15-8075;Ro-15-8075;CIPLUS_741318;cefetamet pivoxyl;	-71.3882057	-66.57350475	0.0030378749	0.9766229052			Cl.CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)C(=N\OC)\c1csc(N)n1)C=3C(=O)OCOC(=O)C(C)(C)C	ACC	CEFETAMET PIVOXIL HCl	-8.23940925	0	0	4.59459459	0	-8.2	-66.57350475									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00388369-01	Prednisolone Phosphate (sodium salt)		Glucocorticoid receptor Agonist	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	125-02-0				1.3405313447	4	7		0	0					C[C@]12C[C@H](O)[C@H]3[C@@H](CCC\4=C\C(=O)\C=C/[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO[P]([O-])([O-])=O	Cayman	15933	4.74154683	0	2.68216361	1.26126126	0	-4.4	0									7.31E-10	3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114								
NCGC00166076-07	Arbutin	170465722	Free Radical Scavenger	DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	497-76-7	Arbutin;ARBUTIN; 0   Arbutin; p-Arbutin;			-8.0870482539	4	7		0	0					Oc1ccc(cc1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O	SIGMA	A4256	1.24368441	-9.27070457	0	-4.5045045	0.5811138	0	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00094558-09	CACODYLIC ACID			DPI_SARS-CoV-2_General	2020_NCATS-NPC_02	75-60-5				-2.9934012034	4	7		0	0					C[As](C)(O)=O	Microsource	01503947	-3.18694131	0	1.25167635	0	0	0	0									7.3099999999E-9	3.66E-8	1.8299999999E-7	9.14E-7	0.00000457	0.000022899999999	0.00011399999999								
NCGC00016362-05	Benzonatate	170465391	Slowly adapting pulmonary stretch receptor Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	104-31-4		23.778108395	-4.6238226975	-30.8983899752	-2.2	7		-41.402597398	-37.42621015	0.0103944008	0.9552807413			O=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(NCCCC)cc1	Prestwick	Prestw-12	-4.92492492	-7.33944954	0	0	-0.63233966	-11.07954545	-37.42621015									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00016281-11	Phenacetin	170465554	Prostaglandin G/H synthase 1 Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	62-44-2				1.3329552273	4	7		0	4.01416765			403544	PTGS1	CCOc1ccc(cc1)NC(C)=O	Vitas	STK011463	0	0	1.75824176	2.58548791	0	-4.45075758	4.01416765									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00091414-07	Salicylamide	170465496		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	65-45-2		1.0621290872	-5.9738226975	-9.4725787258	4	7		-8.3333333319	4.60448642	0.2441057256	0.758521327			O=C(N)c1ccccc1O	Vitas	STK301812	0	-2.49017038	0	2.91909925	-11.11111111	-5.77651515	4.60448642									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00022019-03	Clobetasone butyrate	170465575	corticosteroid	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	25122-57-0		10.6212908725	-4.9738226975	-8.563834083	4	7		-17.9096812319	-16.17473436	0.00096328	0.9871023392			ClCC(=O)[C@@]3(OC(=O)CCC)[C@@H](C)C[C@H]2[C@@H]4CCC1=CC(=O)C=C[C@]1(C)[C@@]4(F)C(=O)C[C@@]23C	SIGMA	C5548	2.16216216	0	0	1.25104254	0	-8.23863636	-16.17473436									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00022848-17	Hydrocortisone	170464635	immunosuppressant	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	50-23-7	 Hydrodexan; Proctosedyl ointment; Hydrocortisone Valerate; Hydrocortisone Buteprate; Acticort; Hydrocortisone Probutate; 11 Epicortiso;Calmurid-HC; ; Hidrocortisona; Reichstein's substance M; Hydrocortisone Caproate; Cortril; Hydrocortisone solution; Daktacort; Hydrocortisone Tebutate; 17-Hydroxycorticosterone; Hydrocortisone base; Hydrocortisone; Epicortisol; Kendall's compound F; Alphaderm; Hydrocortisone Base; Proctosedyl suppository; Canesten HC; oxycort A;Hydrocortisone; 11-Epicortisol; Cortifair	9.4662354543	-5.0238226975	0.1456015389	4	7		-13.7954545439	0	0.1729682943	0.8238415479	5743	PTGS2	OCC(=O)[C@@]4(O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@@H]1[C@@]3(C)CCC(=O)C=C3CC[C@H]12	Prestwick Chemical, Inc.	Prestw-447	0	0	0	0	4.69738031	-8.99621212	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00183829-01	Minodronic acid	144206806	Geranylgeranyl pyrophosphate synthetase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	180064-38-4				-17.8110776926	4	7	Minodronic Acid;MINODRONIC ACID;acidum minodronicum;CIPLUS_707422;acide minodronique;YM 529;Minodronic Acid Hydrate;	0	0					O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O	Pharmaron	PH-NIH-115451	0	-13.63040629	0.51282051	2.41868224	-3.34236676	-11.45833333	0									3.66E-11	1.83E-10	9.1399999999E-10	4.57E-9	2.29E-8	1.14E-7	5.7099999999E-7								
NCGC00164576-04	Lopinavir	170464773	HIV Protease Inhibitors	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	192725-17-0	;ABT-738; Lopinavir/Ritonavir;Lopinavir;LOPINAVIR; Lopinavir	4.2284120569	-5.3738226975	-47.9647306673	-1.2	7		-44.2897727282	-36.71782763	0.006807045	0.9643083379			CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)COc3c(C)cccc3C)N4CCCNC4=O	Bosche	L2844	0	0	0	0	0	-50.28409091	-36.71782763									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00249922-01	Estriol benzoate diacetate	170465998		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	2508-47-6		8.4367912292	-5.0738226975	-10.5638319302	4	7		-14.5761511239	-13.81345927	0.0059664779	0.9668271636			CC(=O)O[C@@H]4C5(C)CCC2C(CCc3cc(OC(=O)c1ccccc1)ccc23)C5C[C@H]4OC(C)=O	GVK	FFS-11-286-NCI-200	0	0	0	0	3.25203252	-11.45833333	-13.81345927									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00090782-06	Nelfinavir mesylate	170465351	HIV Protease Inhibitors	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	159989-65-8	 Mesylate, Nelfinavi;; ; Viracept; Nelfinavir mesylate;Nelfinavir mesylate;Nelfinavir; Viracept 250mg; Nelfinavir mesilate; Nelfinavir Mesilate	18.8876228665	-4.7238226975	-48.0845635133	-2.1	7		-97.3443919721	-87.72136954	3.51E-7	0.9997580754			CS(=O)(=O)O.Oc1cccc(c1C)C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C	Tocris	3766	0	0	0	0	0	-24.90530303	-87.72136954									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00179541-03	Carteolol hydrochloride	170465122	Adrenergic receptor beta Partial Agonist	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	51781-21-6		8.4367912292	-5.0738226975	-3.3383853558	4	7		-24.2045454519	3.42384888	0.0318792048	0.9521973404			Cl.CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12	Prestwick Chemical, Inc.	Prestw-446	0	0	0	0	4.24570912	-18.08712121	3.42384888									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00182997-01	Melinamide	144206837	Acyl coenzyme A:cholesterol acyltransferase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	14417-88-0	Melinamide; Artes; Melinamida; 	26.6794764276	-4.5738226975	-14.3089832635	-3	7	MELINAMIDE;LS-173854;N-(2-methylbenzyl)linoleamide;(z,z)-n-(1-phenylethyl)-9,12-octadecadienamide;melinamide;melinamidum;CIPLUS_214142;Artes;Melinamidum;LS-88004;Melinamida;N-(2-methylbenzyl)linoleamide, (S-(Z,Z))-isomer;Melinamide;	-57.0855962234	-54.89964581	0.000251007	0.993463871			CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)c1ccccc1	Pharmaron	PH-NIH-152054	4.8048048	0	0.73260073	0	0	0	-54.89964581									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00015833-15	Pyrazinamide	170464703	Fatty Acid Synthase (FAS) Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	98-96-4	Pyrazinecarboxamide;PYRAZINAMIDE; Pyrazinamide;Pyrazinamide; Pyrazinecarboxamide			7.465499657	4	7		0	0			2194	FAS	NC(=O)c1cnccn1	Vitas	STK801661	0	3.53866317	3.15018315	0.83402836	3.16169828	0	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00249924-01	Ibuprofen piconol	170465895		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	64622-45-3		42.2841205686	-4.3738226975	-18.1251986933	4	7		-25.976977568	-23.73081464	0.2251242754	0.7052624612			CC(C)Cc1ccc(cc1)C(C)C(=O)OCc2ccccn2	GVK	FFS-11-286-NCI-203	-0.36036036	-0.2621232	-13.99267399	0.66722269	0	0	-23.73081464									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00159453-05	Zileuton	170465222	5-Lipoxygenase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	111406-87-2	;Zileuton; Zileuton; Zyflo;A-64077/ABT-077	8.4367912292	-5.0738226975	-11.2683525812	4	7		-16.6136363599	-4.36835891	0.3796677627	0.6165666765	240	ALOX5	NC(=O)N(O)C(C)c1cc2ccccc2s1	Prestwick Chemical, Inc.	Prestw-1365	0.24024024	0.91743119	-10.03663004	0	0	-14.6780303	-4.36835891									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00184993-03	Amfenac Sodium	225144335	Cyclooxygenase-2 Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01					-7.3328362414	4	7		0	-0.82644628					NC1=C(C=CC=C1CC([O-])=O)C(=O)C2=CC=CC=C2	APAC	872965	-1.8018018	-6.94626474	-2.85714286	0	2.07768744	0	-0.82644628									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00016569-09	TRANEXAMIC ACID	225144181	Tissue-type Plasminogen Activator Inhibitor (tpa) Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	1197-18-8	; ;TRANEXAMIC ACID; cis-AMCHA; Cyklokapron; Tranexamic acid; Acido tranexamico; Transamin; Rikavarin;Tranexamic acid			-0.6858527019	4	7		0	0			5054	SERPINE1	NC[C@H]1CC[C@@H](CC1)C(O)=O	Microsource	01502026	0	2.35910878	0	0.91743119	0	-4.26136364	0									7.31E-10	3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114								
NCGC00024715-05	L-Arginine	170465748		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	74-79-3				6.3733292516	4	7		0	0					N[C@@H](CCCNC(=N)N)C(=O)O	Tocris	0663	0.48048048	4.45609436	0	4.42035029	0	0	0									3.66E-10	1.8299999999E-9	9.14E-9	4.5699999999E-8	2.29E-7	0.0000011399999999	0.0000057099999999								
NCGC00166236-02	Oteracil potassium		Orotate Phosphoribosyltransferase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	2207-75-2		0.0335874708	-7.4738226975	-72.3292244498	4	7		-18.477272732	0	0.3329505837	0.6679575169		UMPS	OC1=NC(=NC(O)=N1)C([O-])=O	Bosche	O3085	3.96396396	-11.27129751	0	-1.75145955	-6.95573622	-19.98106061	0									3.66E-11	1.83E-10	9.1399999999E-10	4.57E-9	2.29E-8	1.14E-7	5.7099999999E-7								
NCGC00016367-08	Succinylsulfathiazole	170465721		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	116-43-8				0.7072760165	4	7		0	0.35419126					O=S(=O)(Nc1nccs1)c2ccc(NC(=O)CCC(=O)O)cc2	Vitas	STK079059	0	0	0	0.83402836	0	0	0.35419126									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00263559-01	Carbocysteine	170465800	regulation of mucus secretion Modulator	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	2387-59-9		8.4367912292	-5.0738226975	-3.993626592	4	7		-15.249999996	0	0.0000080234	0.9998241436			OC(=O)C(N)CSCC(O)=O	Bosche	S0868	0	0	0	0	0	-11.45833333	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00274269-01	NCGC00274269-01	225144370		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01			1.1612916616	-5.9350586923	-32.3381704709	4	7		-17.2045454519	0	0.0066204774	0.9840502082			CCCCCCCCCCCCNCCNCCNCC(O)=O	GVK	FFS-11-286-NCI-158	-0.72072072	-2.35910878	0	0	-9.8464318	-18.08712121	0									1.8299999999E-9	9.14E-9	4.5699999999E-8	2.29E-7	0.0000011399999999	0.0000057099999999	0.0000286								
NCGC00025179-12	Mifepristone	170465151	Progesterone Receptor Antagonist	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	84371-65-3	RU-486; ;VX-410;RU-38486;VGX-410C;VGX-410;Mifepristone (Mifeprex); Corlux; Mifepristone;C-1073;CI-1073;Mifepristone; Mifeprex	5.9727907844	-5.2238226975	-94.4144501534	-1.1	7		-97.8296340028	-95.98583235	2.585E-7	0.9997923787	5241	PGR	CN(C)c1ccc(cc1)[C@H]5C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC)[C@@H]4CCC3=CC(=O)CCC3=C45	Prestwick	Prestw-299	0	0	0	-0.25020851	-13.45980126	-73.39015152	-95.98583235									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00017325-06	Kojic acid	170466814	Tyrosinase Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	501-30-4		42.2841205686	-4.3738226975	-9.2478209417	4	7		-30.46044864	-25.3837072	0.0551809069	0.8854455013			O=C1C=C(CO)OC=C1O	Labotest	LT00068503	1.8018018	-6.81520315	-0.51282051	0	0	4.45075758	-25.3837072									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00253600-01	Iothalamate sodium	170465058		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	1225-20-3		0.1062129087	-6.9738226975	-4.1296705872	4	7		-4.6075896599	0	0.5342815485	0.411426991			[Na+].O=C(C)Nc1c(I)c(c(I)c(c1I)C([O-])=O)C(=O)NC	GVK	FFS-11-286-NCI-047	0	2.49017038	0	-7.58965805	0	-1.60984848	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00095157-05	Oxfendazole	170466223	antiparasitic agent	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	53716-50-0	; OXFENDAZOLE;OXFENDAZOLE;Oxfendazole; ; Synanthic; Oxfendazol	15.0029721297	-4.8238226975	-52.5816789431	-2.1	7		-110.0684769806	-96.45808737	0.0000164415	0.9983402406		TUBB	O=C(OC)Nc1nc2cc(ccc2n1)S(=O)c3ccccc3	Vitas	STK378905	4.68468468	0.2621232	2.56410256	3.75312761	0	-39.6780303	-96.45808737									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00016634-04	Acetopromazine maleate	170465731		DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	3598-37-6		37.6857621249	-4.4238226975	-10.3397087454	4	7		-20.02656434	-18.77213695	0.0415037137	0.9034015947			O=C(O)/C=C\C(=O)O.CC(=O)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1	Prestwick Chemical, Inc.	Prestw-576	0	2.22804718	0	-3.91993328	-3.7037037	0	-18.77213695									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
NCGC00016009-19	Tolazamide	170465136	ATP-sensitive inward rectifier potassium channel 1 Inhibitor	DPI_SARS-CoV-2_General	2020_NCATS-NPC_01	1156-19-0				6.4914605384	4	7		0	0					Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2	Enzo	KC135	2.16216216	4.58715596	-1.24542125	0	0	3.125	0									3.6599999999E-9	1.83E-8	9.1399999999E-8	4.57E-7	0.00000229	0.0000114	0.0000571								
