SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00178286-05	Pralidoxime chloride	170465059	Butyrylcholinesterase Activator	DPI_SARS-CoV-2_General	2019_NPC_01	51-15-0				11.6387627805	4	7		0	0					[Cl-].O\N=C\c1cccc[n+]1C	Prestwick Chemical, Inc.	Prestw-943	4.71280227	4.48847949	4.58433867	0	3.01223164	0	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179290-03	Pivampicillin	170466065		DPI_SARS-CoV-2_General	2019_NPC_02	33817-20-8		6.9832167823	-5.1559444758	-57.7028145084	-2.2	7		-67.6880559398	-52.13337773	0.0100369196	0.956091304			CC(C)(C)C(=O)OCOC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N)c1ccccc1)[C@H]3SC2(C)C	Prestwick	Prestw-1009	3.84055123	3.53207512	0.40552261	-11.66662769	-13.41396764	-25.81736189	-52.13337773									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00182998-01	Bisoxatin acetate	144206872		DPI_SARS-CoV-2_General	2019_NPC_02	14008-48-1	Bisoxatin acetate; 	13.9333492831	-4.8559444758	-27.2264525198	-2.2	7	LS-41817;2H-1,4-Benzoxazin-3-(4H)-one, 2,2-bis(p-hydroxyphenyl)-, diacetate;BISOXATIN ACETATE;bisoxatin diacetate;Bisoxatin Acetate;bisoxatin acetate;CIPLUS_169129;laxonalin;Bisoxatin acetate;	-56.1281929264	-41.76378252	0.0000112023	0.9986313423			CC(=O)Oc1ccc(cc1)C2(Oc3ccccc3NC2=O)c4ccc(OC(C)=O)cc4	Pharmaron	PH-NIH-183223	1.63009549	1.55004736	2.61362837	0.42794004	-0.30653708	-13.31736189	-41.76378252									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00378669-02	Boldenone Undecylenate			DPI_SARS-CoV-2_General	2019_NPC_02	13103-34-9		5.5469662594	-5.2559444758	-45.3813440224	-2.2	7		-40.9085575599	-36.7930362	0.0004558564	0.9911623271			C[C@]12CC[C@H]3[C@@H](CCC\4=C\C(=O)\C=C/[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C	MedChem Express	HY-17434	-0.44625309	-2.05363949	-1.10405288	-0.99384982	-10.66226267	-21.93724164	-36.7930362									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00182985-01	Trolnitrate	144206882	Soluble guanylate cyclase Activator	DPI_SARS-CoV-2_General	2019_NPC_01	7077-34-1	TROLNITRATE PHOSPHATE; Trolnitrato; Angitrit; 			-15.552492149	4	7	trolnitratum;Trolnitratum;Trolnitrate;TROLNITRATE PHOSPHATE;2,2',2''- nitrilotrisethanol, trinitrate (ester);Trolnitrate Phosphate;Trolnitrate phosphate;LS-66974;trolnitrate;Trolnitrato;Ethanol, 2,2',2''-nitrilotris-, trinitrate (ester), phosphate (1:2) (salt) (9CI);Angitrit;CIPLUS_154803;Ethanol, 2,2',2''-nitrilotri-, trinitrate (ester), phosphate (1:2);trolnitrate phosphate (1:2);CIPLUS_658463;triethanolamine trinitrate;TROLNITRATE;	0	-9.16580061					O=[N+]([O-])OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O	Pharmaron	PH-NIH-183589	-1.13523588	-2.76345689	-1.40137944	-1.79847995	-3.48931635	-4.7868286	-9.16580061									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091390-04	4-Methoxyphenol	170464687	Tyrosinase Substrate	DPI_SARS-CoV-2_General	2019_NPC_01	150-76-5				3.3102248346	4	7		0	-3.46252313					Oc1ccc(OC)cc1	Bosche	M0306	0.32435311	3.77501405	0	2.52589861	-0.18017561	0.91468062	-3.46252313									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015251-13	Clotrimazole	170464807	Lanosterol 14alpha-demethylase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	23593-75-1	 ; Bay b 5097; Clotrimazole;Clotrimazole; b 5097, F; Clotrimazol; Kanesten; Baycuten; Canesten; Canesten HC; FB b 5097; b 5097, Ba; Baycuten SD; Lotrimin; Mycelex; Klotrimazole;CLOTRIMAZOLE; 5097, Bay	13.9333492831	-4.8559444758	-69.6551454735	-2.2	7		-102.6366125035	-78.51258523	0.0000190547	0.9982129671	1595	CYP51A1	Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4	Vitas	STK700023	-1.04809624	-0.8429643	1.16253564	-3.53425139	-6.02700096	-30.18446059	-78.51258523									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091641-12	MERCAPTOPURINE			DPI_SARS-CoV-2_General	2019_NPC_01	6112-76-1, 50-44-2 [anhydrous]				2.131589392	4	7		0	1.77942257					S=C1NC=NC2=C1NC=N2	Microsource	01500387	-1.99695011	1.40005375	1.62072579	-0.82524394	0.93133025	0.51323746	1.77942257									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00253593-01	Bitolterol	170465239	Beta-2 adrenergic receptor Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	30392-40-6		3.1192883571	-5.5059444758	-105.3213004162	-2.1	7		-91.6133051063	-81.04230564	0.0000244121	0.9979764038			O=C(Oc2cc(ccc2OC(=O)c1ccc(C)cc1)C(O)CNC(C)(C)C)c3ccc(C)cc3	GVK	FFS-11-286-NCI-028	1.57093409	-0.04642412	0.96268675	-6.0977751	-28.9676699	-56.95411352	-81.04230564									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167477-01	Fidarestat	144206034	Aldose reductase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	136087-85-9	SNK-860; Aldos; 			-29.3105481431	4	7	LS-145864;fidarestatum;fidarestat;Aldos;SNK-860;Fidarestat;FIDARESTAT;(2S,4S)-6-fluoro-2',5'-dioxospiro(chroman-4,4'-imidazolidine)-2-carboxamide;6-FLUORO-2',5'-DIOXOSPIRO(CHROMAN-4,4'-IMIDAZOLIDINE)-2-CARBOXAMIDE, 2S,4S, D-;CIPLUS_737489;Spiro(4H-1-benzopyran-4,4'-imidazolidine)-2-carboxamide, 6-fluoro-2,3-dihydro-2',5'-dioxo-, (2S-cis)-;SNK 860;fedarestat;	0	-9.26128526					NC(=O)[C@@H]2C[C@]1(NC(=O)NC1=O)c3cc(F)ccc3O2	Chemical Block	A4376/0186841	-3.97465837	-4.01718681	-7.36738473	-5.20777307	-5.42024095	-9.08493048	-9.26128526									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00386281-05	Fidaxomicin			DPI_SARS-CoV-2_General	2019_NPC_02	873857-62-6		4.9437388825	-5.3059444758	-53.7061037123	-2.2	7		-62.5492317963	-58.37891833	0.0000214624	0.9981032326			CC[C@H]1\C=C(C)/[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(CC)C(=C(O)C(=C3O)Cl)Cl)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(C)\C=C(C)\[C@@H]1O[C@@H]4OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]4O)[C@@H](C)O	Glixx	GLXC-90140	1.9538024	0	3.44342608	1.98536118	-3.62854359	-36.50883127	-58.37891833									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00348371-01	Chloramphenicol palmitate		Antibiotic	DPI_SARS-CoV-2_General	2019_NPC_01	530-43-8		0.4943738883	-6.3059444758	-64.584762753	-1.2	7		-34.1527516635	-30.48338445	0.0027150353	0.9779565296			CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O	FLUKA	46109	0	0	1.46474617	-11.58602353	-23.86692382	-35.44387418	-30.48338445									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00261968-01	Bufetolol	170465825	Adrenergic receptor beta Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	53684-49-4	1-Tert-butylamino-3-(o-(tetrahydrofurfuryloxy)phenoxy)-2-propanol;B	9.8640558873	-5.0059444758	-24.980596114	-2.2	7		-36.006222904	-32.92185242	0.0005318496	0.9904446768			CC(C)(C)NCC(O)COc2ccccc2OCC1CCCO1	GVK	FFS-11-286-NCI-171	0.07019582	-1.16548977	-1.09429456	2.31018135	0.32228595	-11.3471213	-32.92185242									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00168785-03	Diclazuril		antiprotozoal agent	DPI_SARS-CoV-2_General	2019_NPC_01	101831-37-2	 ; Diclazuril;Diclazuril;DICLAZURIL	7.8352981002	-5.1059444758	-27.8787869983	-2.2	7		-45.8340092736	-40.40455248	0.0000162569	0.9983504403			ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3\N=C/C(=O)NC3=O	FLUKA	34057	2.75216034	1.74212622	2.2836392	0.77006045	0.92117952	-17.7956197	-40.40455248									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00159418-05	Tegafur	170465809	Pyrimidine Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	37076-68-9	; S-1 compound; S-1 (combination); ; Tegafur (Ftorafur); UFT protocol; Tegafur; 1-UFT protocol; Franroze; Tegafur-Uracil; TS-1 cpd; S 1 (combination);Tegafur; S-1 cpd; Atillon			-19.3720776939	4	7		0	-4.92256217				TYMS	FC1=CN(C(=O)NC1=O)C2CCCO2	Labotest	LT00138127	-4.53852298	-6.1059936	-3.14152714	-3.31853413	-2.94117647	-4.10081813	-4.92256217									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00177979-05	Azelastine hydrochloride	170465172	Histamine H1 Receptor Antagonists	DPI_SARS-CoV-2_General	2019_NPC_01	79307-93-0	; Astelin; Azelastina;AZELASTINE HYDROCHLORIDE; Azelastine Hydrchloride	15.6334750258	-4.8059444758	-17.3473589027	4	7		-28.2609819759	-20.21748498	0.0003313814	0.9924968349	9704	HRH1	Cl.Clc1ccc(cc1)CC3=NN(C(=O)c2ccccc23)C4CCCN(C)CC4	Microsource	01505340	-0.05567255	0.8820583	-1.32338963	-0.04264178	-1.60127899	-7.42923929	-20.21748498									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167488-08	Sorafenib	170465175	VEGFR-1/2/3 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	475207-59-1	;Sorafenib;BAY-54-9085; Sorafenib Tosilate;BAY-43-0006; Sorafenib base;sorafenib; Sorafenib; Nexavar;Nexavar	6.9832167823	-5.1559444758	-62.6708944759	-2.4	7		-65.9759321712	-48.84540316	0.0740322264	0.8627312007	2321	FLT1	O=C(NC)c3cc(Oc2ccc(NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)cc2)ccn3.O=S(=O)(O)c1ccc(C)cc1	Sequoia	284461-73-0	0.42359548	3.70171281	0.89444566	-20.78159882	-6.95579353	-30.09807409	-48.84540316									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015595-14	Labetalol HCl		Adrenergic receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_02	32780-64-6		13.9333492831	-4.8559444758	-48.5499149913	4	7		-10.47703036	-17.91371355	0.1587419815	0.7751090127			CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O	APExBIO	B4795	-9.74589008	-7.21430386	-11.07100162	-10.80607067	-6.26618825	-11.14712514	-17.91371355									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00183106-01	NCGC00183106-01	124894306	Aeromonas salmonicida Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02		Nifurpirinol; Furanace; 	11.0676527398	-4.9559444758	-33.0415715018	-2.2	7	P 7138;LS-131753;nifurpirinol;Nifurpirinolum;NIFURPIRINOL;Furanace;nifurpirinolum;6-(2-(5-nitro-2-furanyl)ethenyl)-2-pyridinemethanol;CIPLUS_208451;Nifurpirinol;6-hydroxymethyl-2-(2-(5-nitro-2-furyl)vinyl)pyridine;	-70.8171288602	-62.95010227	0.0000846399	0.9962214794			OCC1=CC=CC(\C=C\C2=CC=C(O2)[N+]([O-])=O)=N1	APAC	877864	1.81275868	0	4.13726823	4.18820008	3.28636266	-13.1576475	-62.95010227									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00390702-02	Efinaconazole		Lanosterol 14-alpha demethylase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	164650-44-6				12.1719131268	4	7		0	0.53274985					C[C@@H](N1CCC(=C)CC1)[C@](O)(C[N]2C=NC=N2)C3=CC=C(F)C=C3F	MedChem Express	HY-15660	1.83819279	0.98177366	4.56857551	3.58955172	4.4412233	1.64881623	0.53274985									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00378606-02	Ipragliflozin		Sodium/glucose cotransporter 2 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	761423-87-4		11.0676527398	-4.9559444758	-56.6289705436	4	7		-27.116454976	-32.35979641	0.0056764441	0.9676285435			OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=CC=C(F)C(=C2)CC3=CC4=C(S3)C=CC=C4	MedChem Express	HY-14894	-7.29959074	-8.23996858	-9.10667823	-10.53480813	-5.59608393	-16.06069147	-32.35979641									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00241107-02	Bosutinib	170466788	Bcr-Abl Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_02	918639-10-8	 Bosutinib;Bosutinib;PF-5208763/SKI-606	6.2237985085	-5.2059444758	-83.4761316352	-2.2	7		-84.7220900932	-74.75621938	0.0000400082	0.9974071	25	ABL1	CO.COc4cc(Nc3c(C#N)cnc2cc(OCCCN1CCN(C)CC1)c(OC)cc23)c(Cl)cc4Cl	Sequoia	380843-75-4	1.6578418	-0.53362286	-2.93710883	-4.47817038	-13.30941235	-43.40003758	-74.75621938									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00167462-03	Acamprosate Calcium	225144287		DPI_SARS-CoV-2_General	2019_NPC_02	77337-73-6				10.1485953227	4	7		0	3.14417543					CC(=O)NCCC[S]([O-])(=O)=O	Bosche	A0044	1.06129621	1.42530435	4.62014486	3.43053574	0	1.63942127	3.14417543									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00161326-08	Calcifediol (monohydrate)			DPI_SARS-CoV-2_General	2019_NPC_02	63283-36-3		6.9832167823	-5.1559444758	-54.6288681651	-2.2	7		-66.9130713935	-60.91899348	0.0000884586	0.9961366738			C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2C(/CCC[C@]12C)=C/C=C3/C[C@@H](O)CCC3=C	MedChem Express	HY-32351A	0	2.60805285	-0.6727456	-0.9564343	-1.26179217	-31.92878617	-60.91899348									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00249900-01	Glyceryl 1-(2-aminobenzoate)	170465551		DPI_SARS-CoV-2_General	2019_NPC_01	71574-35-1				7.5314721555	4	7		0	2.56520747					Nc1ccccc1C(=O)OCC(O)CO	GVK	FFS-11-286-NCI-90	4.9693801	0	0	0	0	4.0296763	2.56520747									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016385-08	Sulfabenzamide	170465133		DPI_SARS-CoV-2_General	2019_NPC_01	127-71-9				12.0174113291	4	7		0	2.67166865					Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2	Vitas	STK985629	4.55788735	1.61507074	2.8149448	3.72488524	1.65203269	0.9553331	2.67166865									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178754-06	Primaquine diphosphate	174006623	antimalarial	DPI_SARS-CoV-2_General	2019_NPC_01	63-45-6		15.6334750258	-4.8059444758	-82.9592564594	-2.2	7		-96.8022270845	-79.64310157	0.000712299	0.9889046348			O=P(O)(O)O.O=P(O)(O)O.CC(CCCN)Nc1cc(cc2cccnc12)OC	Microsource	01500500	-3.85592913	-1.52222249	-10.84789549	-7.27167833	-9.07729787	-26.15478429	-79.64310157									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00015603-08	Lomefloxacin hydrochloride	170465262	Quinoline Antibiotic	DPI_SARS-CoV-2_General	2019_NPC_01	98079-52-8	 ; Maxaquin;LOMEFLOXACIN HYDROCHLORIDE; Lomefloxacin hydrochloride;Lomefloxacin hydrochloride; Lemofloxacin			-3.456418794	4	7		0	-3.70586297					Cl.O=C(O)C2=CN(CC)c1c(F)c(c(F)cc1C2=O)N3CC(C)NCC3	Microsource	01502037	1.14975916	-3.16417035	4.69157466	-1.43727895	-4.77338476	1.41267341	-3.70586297									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00164547-06	Zafirlukast	174007053	Leukotriene CysLT1 (LTD4) Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	107753-78-6	 ; Zafirlukast;Zafirlukast	5.5469662594	-5.2559444758	-115.9398154012	-2.1	7		-93.9313659	-81.36675876	0.0013779532	0.9844541879	10800	CYSLTR1	Cc1ccccc1S(=O)(=O)NC(=O)c5ccc(Cc3cn(C)c2ccc(cc23)NC(=O)OC4CCCC4)c(OC)c5	Sequoia	SRP00200z	-6.37329654	-6.72172405	-4.34062051	-5.8920912	-31.06887276	-50.32776056	-81.36675876									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00183853-01	Mosapramine	144206880	Dopamine D4 receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	89419-40-9		11.0676527398	-4.9559444758	-63.043829083	-2.2	7	MOSAPRAMINE HYDROCHLORIDE;LS-178090;Cremin;3-chloro-5-(3-(2-oxo-1,2,3,5,6,7,8,8a-octahydroimidazo(1,2-a)pyridine-3-spiro-4'-piperidino)propyl)-10,11-dihydro-5H-dibenz(b,f)azepine;Spiro(imidazo(1,2-a)pyridine-3(2H),4'-piperidin)-2-one, 1'-(3-(3-chloro-10,11-dihydro-5H-dibenz(b,f)azepin-5-yl)propyl)hexahydro-, dihydrochloride;CIPLUS_3853867;mosapraminum;CIPLUS_703731;Mosapramine hydrochloride;Y 516;(+/-)-1'-(3-(3-CHLORO-10,11-DIHYDRO-5H-DIBENZ(B,F]AZEPIN-5-YL)PROPYL)HEXAHYDROSPIRO(IMIDAZO(1,2-A)PYRIDINE-3(2H),4'-PIPERIDIN)-2-ONE;Mosapramine Hydrochloride;Mosapramine;mosapramine;Y-516;MOSAPRAMINE;	-93.3522724416	-69.58505488	0.0001871745	0.9943634242			Clc5ccc6CCc1ccccc1N(CCCN2CCC4(CC2)C(=O)NC3CCCCN34)c6c5	Pharmaron	PH-NIH-183543	0.13313001	3.96559728	2.87831152	-1.96904708	-11.08206872	-31.64286803	-69.58505488									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179663-03	(-)-(5S,8R)-Lisuride	170465966	Dopamine D5 receptor Agonist	DPI_SARS-CoV-2_General	2019_NPC_01	159701-44-7		6.2237985085	-5.2059444758	-68.1554591804	-2.2	7		-78.0425464451	-70.87272819	0.0001779642	0.9945050356			CCN(CC)C(=O)N[C@@H]2C=C1c3cccc4ncc(C[C@@H]1N(C)C2)c34	Tocris	4052	0.39939002	1.22901752	4.57946431	-1.66302957	-10.00101507	-38.59952233	-70.87272819									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00091071-08	p,p'-DDT	170465529		DPI_SARS-CoV-2_General	2019_NPC_01	50-29-3		8.7913490634	-5.0559444758	-31.9166560034	-2.2	7		-55.6900712303	-49.00762972	0.0001913005	0.9943022043			Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl	Specs	AE-562/J256064	0.58335149	3.11530286	0.39238624	3.2483006	2.83459372	-18.85258397	-49.00762972									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00179366-03	Florfenicol	170465648		DPI_SARS-CoV-2_General	2019_NPC_01	73231-34-2				7.1625264664	4	7		0	0					O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl	Prestwick Chemical, Inc.	Prestw-955	0.09924237	3.92650329	2.74182935	2.60114882	1.33228442	-0.45225875	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00181755-01	Delapril hydrochloride	144206480		DPI_SARS-CoV-2_General	2019_NPC_02	83435-67-0	Delapril hydrochloride; Adecut; 	13.9333492831	-4.8559444758	-15.2497833765	4	7	Delapril Hydrochloride;Delapril hydrochloride;RHC-6000-A;RO-16-3037;N-(2,3-DIHYDRO-1H-INDEN-2-YL)-N-(N-((1S)-1-(ETHOXYCARBONYL)-3-PHENYLPROPYL)-L-ALANYL)GLYCINE HYDROCHLORIDE;CIPLUS_192483;derapril;USV 6000-A(SS);delapril;N-(2,3-dihydro-1H-inden-2-yl)-N-(N-(1-(ethoxycarbonyl)-3-phenylpropyl)alanyl)glycine;CV 3317;N-(1-(S)-ETHOXYCARBONYL-3-PHENYLPROPYL)-(S)-ALANYL-N-(2-INDANYL)GLYCINE HYDROCHLORIDE;N-(N-((S)-1-Ethoxycarbonyl-3-phenylpropyl)-L-alanyl)-N-(indan-2-yl)glycine hydrochloride;DELAPRIL;LS-72517;DELAPRIL HYDROCHLORIDE;delaprilum;CV-3317;CIPLUS_667977;Delapril;LS-177754;Adecut;	-14.039575708	-13.36631309	0.0158773696	0.9441095585			Cl.O=C(OCC)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C2Cc3ccccc3C2	ACC	DELAPRIL HYDROCHLORIDE	-0.74221369	-1.96585738	-1.51191955	-3.29958141	0.092674	-4.33107854	-13.36631309									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00178483-14	Limonin			DPI_SARS-CoV-2_General	2019_NPC_01	1180-71-8				-1.220021086	4	7		0	-4.47643913					CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]4(C)[C@@H]3CC[C@@]5(C)[C@@H](OC(=O)[C@H]6O[C@@]456)c7ccoc7	Enzo	NP440	0.45264203	0.44713759	-2.93192952	-1.07607796	3.24569862	1.51430459	-4.47643913									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016786-15	Mycophenolic acid	170465182	Inosine 5'-Monophosphate Dehydrogenase (IMPDH) Inhibitor	DPI_SARS-CoV-2_General	2019_NPC_01	24280-93-1	; ; Acido micofenolico; Acid, Mycophenoli; Mycophenolic acid;Mycophenolic acid;MYCOPHENOLIC ACID			-5.4330806886	4	7		0	-1.66789182			727833	IMPDH1	O=C(O)CCC(\C)=C\Cc1c(O)c2C(=O)OCc2c(C)c1OC	Microsource	01500674	-2.07440757	-1.07752828	-0.05605518	0.72992701	-3.26092473	-0.8435388	-1.66789182									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00159515-03	Eszopiclone	170465445	GABAA Receptor Modulator	DPI_SARS-CoV-2_General	2019_NPC_01	138729-47-2	Eszopiclone; ; Estorra; Eszopiclone; Zopiclona;Zopiclone; Amoban			13.3351152487	4	7		0	0			2554	GABRA1	CN1CCN(CC1)C(=O)O[C@H]4c2nccnc2C(=O)N4c3ccc(Cl)cn3	Bionet	KS-1055	3.50252947	4.85009896	2.81981916	0.67725186	3.63142669	3.70953809	0									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00016098-11	Xylazine	170466147	Sigma opioid receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC_01	7361-61-7				5.8060462471	4	7		0	2.44860713					Cc2cccc(C)c2NC1=NCCCS1	Enzo	AC809	1.08198388	1.16548977	0.20228608	0.58945995	1.60127899	1.85476904	2.44860713									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00263565-01	Gestodene	170466131	Progestogen hormone	DPI_SARS-CoV-2_General	2019_NPC_01	60282-87-3	Gestodene	22.0828704269	-4.6559444758	-2.5675964084	4	7		-10.981863572	-8.73488631	0.0813351183	0.85602773	5241	PGR	O=C4CC[C@H]3C(CC[C@@H]2[C@@H]3CC[C@@]1(CC)[C@H]2C=C[C@@]1(O)C#C)=C4	Bosche	G2883	-2.52462905	1.78610697	0.4118837	1.16637821	1.56575141	0.43193252	-8.73488631									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
NCGC00095049-04	Exalamide	170465990		DPI_SARS-CoV-2_General	2019_NPC_01	53370-90-4				-38.5085695765	4	7		0	-13.17583838					NC(=O)c1ccccc1OCCCCCC	Microsource	01503403	-7.01716167	-5.85676937	-10.22397699	-8.14458073	-4.23032026	-9.89887698	-13.17583838									2.13E-9	1.0599999999E-8	5.3199999999E-8	2.66E-7	0.00000133	0.0000066399999999	0.0000332								
